"number","total_stations","distance_covered","start_time","end_time","journey_days","journey_time","train_type","is_superfast","average_speed","DelayOverall","DelayDiscreate"
"51437",17,189,"10:55","15:30",0,4.58333333333333,"Passenger",FALSE,41.2363636363636,0.457516339869281,-1.63398692810458
"51438",17,189,"06:05","10:30",0,4.41666666666667,"Passenger",FALSE,42.7924528301887,13.2614379084967,-0.751633986928105
"51441",24,180,"05:20","09:55",0,4.58333333333333,"Passenger",FALSE,39.2727272727273,8.60185185185185,-0.259259259259259
"51442",24,180,"16:50","21:50",0,5,"Passenger",FALSE,36,9.39047619047619,-0.0761904761904762
"51449",33,262,"08:15","15:50",0,7.58333333333333,"Passenger",FALSE,34.5494505494505,59.8989898989899,0.905723905723906
"51450",31,279,"23:00","06:15",1,7.25,"Passenger",FALSE,38.4827586206897,43.8290322580645,0.490322580645161
"51451",16,118,"07:10","10:20",0,3.16666666666667,"Passenger",FALSE,37.2631578947368,3.60416666666667,-0.388888888888889
"51452",16,135,"10:40","13:55",0,3.25,"Passenger",FALSE,41.5384615384615,5.60416666666667,0.3125
"51455",32,262,"22:50","07:20",1,8.5,"Passenger",FALSE,30.8235294117647,51.0815047021944,1.33855799373041
"51456",33,262,"11:40","20:15",0,8.58333333333333,"Passenger",FALSE,30.5242718446602,50.4256756756757,-0.0810810810810811
"51458",2,20,"22:05","22:45",0,0.666666666666667,"Passenger",FALSE,30,2.5,2.5
"51461",17,137,"09:50","13:15",0,3.41666666666667,"Passenger",FALSE,40.0975609756098,22.3486842105263,0.342105263157895
"51462",14,137,"06:00","09:10",0,3.16666666666667,"Passenger",FALSE,43.2631578947368,11.4625,-0.08125
"51463",16,137,"19:25","22:50",0,3.41666666666667,"Passenger",FALSE,40.0975609756098,20.0681818181818,0.393939393939394
"51464",16,137,"14:30","18:00",0,3.5,"Passenger",FALSE,39.1428571428571,16.2083333333333,-0.3125
"51601",32,262,"08:00","17:25",0,9.41666666666667,"Passenger",FALSE,27.8230088495575,37.8811188811189,0.979020979020979
"51602",32,262,"20:00","04:20",1,8.33333333333333,"Passenger",FALSE,31.44,21.70625,-0.3625
"51603",32,262,"14:30","20:45",0,6.25,"Passenger",FALSE,41.92,25.2669039145907,0.779359430604982
"51604",32,262,"17:00","00:40",1,7.66666666666667,"Passenger",FALSE,34.1739130434783,26.3018867924528,-0.0660377358490566
"51605",28,254,"16:30","00:30",1,8,"Passenger",FALSE,31.75,18.5892857142857,-0.632142857142857
"51606",28,252,"03:10","11:25",0,8.25,"Passenger",FALSE,30.5454545454545,11.5277777777778,0.253968253968254
"51607",17,118,"07:00","10:05",0,3.08333333333333,"Passenger",FALSE,38.2702702702703,15.5424836601307,0.294117647058824
"51608",17,118,"10:45","14:10",0,3.41666666666667,"Passenger",FALSE,34.5365853658537,15.4183006535948,-0.398692810457516
"51609",17,118,"15:10","18:10",0,3,"Passenger",FALSE,39.3333333333333,12.8758169934641,0
"51610",17,118,"18:55","21:55",0,3,"Passenger",FALSE,39.3333333333333,19.6071428571429,0.541666666666667
"51611",38,303,"08:15","17:15",0,9,"Passenger",FALSE,33.6666666666667,34.5701754385965,-0.178362573099415
"51612",38,303,"10:00","18:50",0,8.83333333333333,"Passenger",FALSE,34.3018867924528,22.6929824561403,0.213450292397661
"51613",69,565,"18:25","11:50",1,17.4166666666667,"Passenger",FALSE,32.4401913875598,35.17903930131,0.736535662299854
"51614",63,564,"13:40","06:50",1,17.1666666666667,"Passenger",FALSE,32.8543689320388,54.3603174603175,0.285714285714286
"51671",18,335,"05:45","11:55",0,6.16666666666667,"Passenger",FALSE,54.3243243243243,82.8012820512821,6.49358974358974
"51672",17,335,"14:45","21:05",0,6.33333333333333,"Passenger",FALSE,52.8947368421053,72.0277777777778,6.38888888888889
"51673",40,434,"04:00","12:40",0,8.66666666666667,"Passenger",FALSE,50.0769230769231,145.43137254902,4.73389355742297
"51674",40,434,"13:30","00:10",1,10.6666666666667,"Passenger",FALSE,40.6875,194.6,5.16153846153846
"51675",32,323,"21:15","06:05",1,8.83333333333333,"Passenger",FALSE,36.5660377358491,125.1625,6.3
"51676",31,323,"21:25","08:00",1,10.5833333333333,"Passenger",FALSE,30.5196850393701,134.118541033435,3.09726443768997
"51677",11,81,"10:50","13:25",0,2.58333333333333,"Passenger",FALSE,31.3548387096774,59.2626262626263,9.57575757575758
"51678",11,81,"14:00","16:50",0,2.83333333333333,"Passenger",FALSE,28.5882352941176,97.030303030303,8.96969696969697
"51679",34,323,"10:15","19:05",0,8.83333333333333,"Passenger",FALSE,36.5660377358491,121.775244299674,5.96416938110749
"51680",34,323,"06:45","16:45",0,10,"Passenger",FALSE,32.3,128.324921135647,5.12933753943218
"51683",5,33,"08:30","09:25",0,0.916666666666667,"Passenger",FALSE,36,4.66666666666667,-0.555555555555556
"51684",5,33,"06:25","07:15",0,0.833333333333333,"Passenger",FALSE,39.6,3.8,3.2
"51685",5,33,"13:15","14:05",0,0.833333333333333,"Passenger",FALSE,39.6,1.6,-0.3
"51686",5,33,"09:45","10:40",0,0.916666666666667,"Passenger",FALSE,36,2.275,2
"51687",5,33,"18:10","19:05",0,0.916666666666667,"Passenger",FALSE,36,7.75,-0.975
"51688",5,33,"15:15","16:10",0,0.916666666666667,"Passenger",FALSE,36,1.625,1.35
"51701",26,238,"07:30","13:10",0,5.66666666666667,"Passenger",FALSE,42,18.9356223175966,0.278969957081545
"51702",26,238,"13:45","20:10",0,6.41666666666667,"Passenger",FALSE,37.0909090909091,36.47533632287,2.36771300448431
"51753",30,401,"18:00","06:15",1,12.25,"Passenger",FALSE,32.734693877551,45.8801498127341,1.27340823970037
"51754",30,401,"15:00","04:40",1,13.6666666666667,"Passenger",FALSE,29.3414634146341,0,0
"51755",11,86,"06:50","10:15",0,3.41666666666667,"Passenger",FALSE,25.1707317073171,32.1770833333333,2.72916666666667
"51756",11,86,"11:00","14:15",0,3.25,"Passenger",FALSE,26.4615384615385,6.74747474747475,-1.32323232323232
"51763",10,77,"06:00","08:05",0,2.08333333333333,"Passenger",FALSE,36.96,8.73,0.58
"51764",12,77,"08:25","11:10",0,2.75,"Passenger",FALSE,28,26.18,-0.9
"51765",10,77,"16:10","19:15",0,3.08333333333333,"Passenger",FALSE,24.972972972973,77.7,6.02222222222222
"51766",12,77,"19:40","21:40",0,2,"Passenger",FALSE,38.5,82.3333333333333,8.97435897435897
"51767",10,98,"14:00","16:00",0,2,"Passenger",FALSE,49,71.4651162790698,8.11627906976744
"51768",10,98,"11:20","13:40",0,2.33333333333333,"Passenger",FALSE,42,17.3483146067416,2.23595505617978
"51801",27,259,"04:05","10:40",0,6.58333333333333,"Passenger",FALSE,39.3417721518987,30.4866920152091,2.25095057034221
"51802",27,259,"16:20","23:00",0,6.66666666666667,"Passenger",FALSE,38.85,42.7739463601533,1.18007662835249
"51805",31,291,"17:25","00:30",1,7.08333333333333,"Passenger",FALSE,41.0823529411765,79.0741935483871,3.56774193548387
"51806",31,291,"02:20","10:05",0,7.75,"Passenger",FALSE,37.5483870967742,61.168458781362,1.97849462365591
"51811",20,151,"15:00","18:55",0,3.91666666666667,"Passenger",FALSE,38.5531914893617,74.1333333333333,4.63333333333333
"51812",20,151,"07:35","11:35",0,4,"Passenger",FALSE,37.75,63.0555555555556,5.48888888888889
"51813",38,293,"02:50","11:25",0,8.58333333333333,"Passenger",FALSE,34.1359223300971,72.9093567251462,4.50877192982456
"51814",39,293,"16:35","00:02",1,7.45,"Passenger",FALSE,39.3288590604027,112.64358974359,4.64102564102564
"51815",25,215,"07:35","12:35",0,5,"Passenger",FALSE,43,94.6133333333333,5.71555555555556
"51816",25,215,"14:45","22:05",0,7.33333333333333,"Passenger",FALSE,29.3181818181818,206.696261682243,11.0654205607477
"51817",16,140,"11:35","15:50",0,4.25,"Passenger",FALSE,32.9411764705882,39.9027777777778,3.88194444444444
"51818",16,140,"06:50","10:55",0,4.08333333333333,"Passenger",FALSE,34.2857142857143,41.5982905982906,3.37606837606838
"51819",44,397,"07:10","18:45",0,11.5833333333333,"Passenger",FALSE,34.273381294964,NA,NA
"51820",42,397,"06:15","18:15",0,12,"Passenger",FALSE,33.0833333333333,NA,NA
"51821",20,201,"07:10","12:00",0,4.83333333333333,"Passenger",FALSE,41.5862068965517,0.382978723404255,0.170212765957447
"51822",20,201,"12:30","18:15",0,5.75,"Passenger",FALSE,34.9565217391304,0.611111111111111,-0.222222222222222
"51823",27,139,"12:38","17:10",0,4.53333333333333,"Passenger",FALSE,30.6617647058824,NA,NA
"51824",27,139,"10:10","14:20",0,4.16666666666667,"Passenger",FALSE,33.36,NA,NA
"51825",27,139,"05:20","09:35",0,4.25,"Passenger",FALSE,32.7058823529412,NA,NA
"51826",27,139,"20:55","00:40",1,3.75,"Passenger",FALSE,37.0666666666667,NA,NA
"51827",45,381,"18:15","09:40",1,15.4166666666667,"Passenger",FALSE,24.7135135135135,162.582222222222,3.21111111111111
"51828",45,381,"18:10","11:20",1,17.1666666666667,"Passenger",FALSE,22.1941747572816,68.7293064876958,1.69574944071588
"51829",36,297,"08:00","17:45",0,9.75,"Passenger",FALSE,30.4615384615385,47.5335463258786,0.226837060702875
"51830",30,297,"12:00","20:35",0,8.58333333333333,"Passenger",FALSE,34.6019417475728,63.5338345864662,1.33834586466165
"51831",25,215,"18:20","23:35",0,5.25,"Passenger",FALSE,40.9523809523809,82.7121951219512,5.51219512195122
"51832",25,215,"06:20","11:25",0,5.08333333333333,"Passenger",FALSE,42.2950819672131,136.303571428571,8
"51861",2,13,"05:40","06:15",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.0555555555555556,-0.0555555555555556
"51862",2,13,"06:35","07:10",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,0,0
"51863",2,13,"07:50","08:25",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,0,0
"51864",2,13,"08:45","09:20",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.0555555555555556,-0.0555555555555556
"51865",2,13,"10:45","11:20",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.375,-0.375
"51866",2,13,"14:25","15:00",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.222222222222222,-0.222222222222222
"51867",2,13,"17:25","18:00",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.111111111111111,-0.111111111111111
"51868",2,13,"19:50","20:25",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.117647058823529,-0.117647058823529
"51869",2,13,"22:10","22:45",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,0,0
"51870",2,13,"04:00","04:35",0,0.583333333333333,"Passenger",FALSE,22.2857142857143,-0.611111111111111,-0.611111111111111
"51881",14,118,"18:10","21:30",0,3.33333333333333,"Passenger",FALSE,35.4,72.1290322580645,5.62903225806452
"51882",14,118,"07:35","10:15",0,2.66666666666667,"Passenger",FALSE,44.25,56.1031746031746,5.71428571428571
"51883",32,345,"11:55","22:35",0,10.6666666666667,"Passenger",FALSE,32.34375,63.3309608540925,0.825622775800712
"51884",32,345,"08:30","18:05",0,9.58333333333333,"Passenger",FALSE,36,40.9055944055944,0.482517482517482
"51885",18,151,"18:30","22:20",0,3.83333333333333,"Passenger",FALSE,39.3913043478261,32.1148648648649,1.02702702702703
"51886",18,151,"05:45","09:20",0,3.58333333333333,"Passenger",FALSE,42.1395348837209,11.8765432098765,0.524691358024691
"51901",31,197,"08:00","16:00",0,8,"Passenger",FALSE,24.625,55.9784946236559,1.70967741935484
"51902",32,197,"07:15","13:25",0,6.16666666666667,"Passenger",FALSE,31.9459459459459,139.322916666667,5.77083333333333
"51905",24,93,"18:55","22:15",0,3.33333333333333,"Passenger",FALSE,27.9,38.835,1.28
"51906",16,93,"02:00","04:30",0,2.5,"Passenger",FALSE,37.2,15.0375,2.93125
"51907",13,70,"18:45","20:50",0,2.08333333333333,"Passenger",FALSE,33.6,98.8,11.7428571428571
"51908",13,70,"16:20","18:15",0,1.91666666666667,"Passenger",FALSE,36.5217391304348,70.4,6.53846153846154
"51909",36,163,"05:10","11:00",0,5.83333333333333,"Passenger",FALSE,27.9428571428571,47.8333333333333,2.78086419753086
"51910",36,163,"06:55","12:15",0,5.33333333333333,"Passenger",FALSE,30.5625,21.9003322259136,1.3156146179402
"51911",36,163,"12:45","17:50",0,5.08333333333333,"Passenger",FALSE,32.0655737704918,67.2839506172839,3.41049382716049
"51912",36,163,"18:15","23:50",0,5.58333333333333,"Passenger",FALSE,29.1940298507463,199.454237288136,6.55593220338983
"51913",32,163,"18:05","23:35",0,5.5,"Passenger",FALSE,29.6363636363636,43.3479853479854,3.003663003663
"51914",27,163,"03:15","08:05",0,4.83333333333333,"Passenger",FALSE,33.7241379310345,13.1464285714286,0.8
"51915",12,51,"00:10","01:55",0,1.75,"Passenger",FALSE,29.1428571428571,196.114285714286,22.6
"51916",12,51,"04:10","06:15",0,2.08333333333333,"Passenger",FALSE,24.48,85.575,9.775
"51971",13,123,"09:55","13:00",0,3.08333333333333,"Passenger",FALSE,39.8918918918919,107.905982905983,8.84615384615385
"51972",13,123,"13:50","16:30",0,2.66666666666667,"Passenger",FALSE,46.125,140.469230769231,14.2923076923077
"51973",34,273,"06:45","13:55",0,7.16666666666667,"Passenger",FALSE,38.093023255814,51.6895424836601,0.980392156862745
"51974",34,273,"14:20","22:10",0,7.83333333333333,"Passenger",FALSE,34.8510638297872,77.3676975945017,3.31958762886598
"52071",7,82,"12:00","15:35",0,3.58333333333333,"Passenger",FALSE,22.8837209302326,-0.873015873015873,-0.873015873015873
"52072",7,82,"08:10","11:45",0,3.58333333333333,"Passenger",FALSE,22.8837209302326,0,0
"52073",15,151,"05:20","11:30",0,6.16666666666667,"Passenger",FALSE,24.4864864864865,10.0466666666667,0
"52074",15,151,"18:50","00:55",1,6.08333333333333,"Passenger",FALSE,24.8219178082192,14.1893939393939,0.106060606060606
"52075",15,151,"14:00","20:00",0,6,"Passenger",FALSE,25.1666666666667,5.58333333333333,0
"52076",12,151,"07:00","12:55",0,5.91666666666667,"Passenger",FALSE,25.5211267605634,8.73611111111111,0.0347222222222222
"52081",10,107,"04:00","07:10",0,3.16666666666667,"Passenger",FALSE,33.7894736842105,8.18181818181818,-0.404040404040404
"52082",12,107,"20:05","23:25",0,3.33333333333333,"Passenger",FALSE,32.1,7.25773195876289,0.45360824742268
"52083",15,107,"10:00","13:40",0,3.66666666666667,"Passenger",FALSE,29.1818181818182,6.17777777777778,-0.740740740740741
"52084",15,107,"14:10","17:55",0,3.75,"Passenger",FALSE,28.5333333333333,6.4962962962963,-0.037037037037037
"52085",15,107,"06:25","10:00",0,3.58333333333333,"Passenger",FALSE,29.8604651162791,8.42666666666667,-0.433333333333333
"52086",15,107,"17:05","20:35",0,3.5,"Passenger",FALSE,30.5714285714286,7.07518796992481,0.150375939849624
"52102",5,19,"07:20","08:55",0,1.58333333333333,"Passenger",FALSE,12,NA,NA
"52103",5,19,"09:10","11:20",0,2.16666666666667,"Passenger",FALSE,8.76923076923077,NA,NA
"52106",5,19,"12:50","14:25",0,1.58333333333333,"Passenger",FALSE,12,NA,NA
"52109",5,19,"17:05","19:00",0,1.91666666666667,"Passenger",FALSE,9.91304347826087,NA,NA
"52111",5,19,"06:40","08:40",0,2,"Passenger",FALSE,9.5,NA,NA
"52112",5,19,"16:30","18:10",0,1.66666666666667,"Passenger",FALSE,11.4,NA,NA
"52145",2,1,"09:20","09:35",0,0.25,"Passenger",FALSE,4,NA,NA
"52146",2,1,"09:00","09:15",0,0.25,"Passenger",FALSE,4,NA,NA
"52147",2,1,"10:30","10:45",0,0.25,"Passenger",FALSE,4,NA,NA
"52148",2,1,"10:10","10:25",0,0.25,"Passenger",FALSE,4,NA,NA
"52149",2,1,"11:45","12:00",0,0.25,"Passenger",FALSE,4,NA,NA
"52150",2,1,"11:25","11:40",0,0.25,"Passenger",FALSE,4,NA,NA
"52151",2,1,"13:00","13:15",0,0.25,"Passenger",FALSE,4,NA,NA
"52152",2,1,"12:05","12:20",0,0.25,"Passenger",FALSE,4,NA,NA
"52153",2,1,"13:40","13:55",0,0.25,"Passenger",FALSE,4,NA,NA
"52154",2,1,"13:20","13:35",0,0.25,"Passenger",FALSE,4,NA,NA
"52155",2,1,"14:50","15:05",0,0.25,"Passenger",FALSE,4,NA,NA
"52156",2,1,"14:30","14:45",0,0.25,"Passenger",FALSE,4,NA,NA
"52157",2,1,"15:45","16:00",0,0.25,"Passenger",FALSE,4,NA,NA
"52158",2,1,"15:25","15:40",0,0.25,"Passenger",FALSE,4,NA,NA
"52171",28,199,"06:30","17:25",0,10.9166666666667,"Passenger",FALSE,18.2290076335878,NA,NA
"52172",28,199,"06:10","17:10",0,11,"Passenger",FALSE,18.0909090909091,NA,NA
"52173",15,92,"15:20","20:30",0,5.16666666666667,"Passenger",FALSE,17.8064516129032,NA,NA
"52174",15,92,"06:15","11:15",0,5,"Passenger",FALSE,18.4,NA,NA
"52175",8,92,"09:30","14:10",0,4.66666666666667,"Passenger",FALSE,19.7142857142857,NA,NA
"52176",7,92,"15:15","19:55",0,4.66666666666667,"Passenger",FALSE,19.7142857142857,NA,NA
"52177",14,107,"06:10","11:50",0,5.66666666666667,"Passenger",FALSE,18.8823529411765,NA,NA
"52178",14,107,"14:05","19:35",0,5.5,"Passenger",FALSE,19.4545454545455,NA,NA
"52179",9,70,"04:00","07:00",0,3,"Passenger",FALSE,23.3333333333333,NA,NA
"52180",9,70,"07:20","10:15",0,2.91666666666667,"Passenger",FALSE,24,NA,NA
"52181",9,58,"10:40","13:05",0,2.41666666666667,"Passenger",FALSE,24,NA,NA
"52182",5,27,"13:20","14:30",0,1.16666666666667,"Passenger",FALSE,23.1428571428571,NA,NA
"52183",5,39,"14:45","16:25",0,1.66666666666667,"Passenger",FALSE,23.4,NA,NA
"52184",9,70,"16:40","19:35",0,2.91666666666667,"Passenger",FALSE,24,NA,NA
"52203",7,62,"17:50","20:05",0,2.25,"Passenger",FALSE,27.5555555555556,2.83333333333333,2.5
"52204",7,62,"10:40","12:55",0,2.25,"Passenger",FALSE,27.5555555555556,4,0
"52219",6,62,"15:30","17:35",0,2.08333333333333,"Passenger",FALSE,29.76,NA,NA
"52220",6,62,"12:55","15:00",0,2.08333333333333,"Passenger",FALSE,29.76,NA,NA
"52221",13,67,"15:10","17:35",0,2.41666666666667,"Passenger",FALSE,27.7241379310345,2.56410256410256,-1.15384615384615
"52222",8,67,"04:35","06:40",0,2.08333333333333,"Passenger",FALSE,32.16,11.4444444444444,-0.213675213675214
"52223",13,67,"17:40","20:10",0,2.5,"Passenger",FALSE,26.8,7.11111111111111,-0.0854700854700855
"52224",18,127,"04:05","08:25",0,4.33333333333333,"Passenger",FALSE,29.3076923076923,27.669014084507,1.30281690140845
"52225",13,127,"21:00","01:45",1,4.75,"Passenger",FALSE,26.7368421052632,4.828125,-0.546875
"52226",13,67,"17:50","20:05",0,2.25,"Passenger",FALSE,29.7777777777778,21.8632478632479,0.897435897435897
"52227",7,62,"07:55","10:10",0,2.25,"Passenger",FALSE,27.5555555555556,NA,NA
"52228",7,62,"18:15","20:55",0,2.66666666666667,"Passenger",FALSE,23.25,NA,NA
"52229",11,146,"06:30","12:25",0,5.91666666666667,"Passenger",FALSE,24.6760563380282,4.98518518518518,0.111111111111111
"52230",11,146,"07:25","13:05",0,5.66666666666667,"Passenger",FALSE,25.7647058823529,8.78472222222222,-1.00694444444444
"52231",6,84,"07:20","10:00",0,2.66666666666667,"Passenger",FALSE,31.5,5.02666666666667,-0.966666666666667
"52232",6,84,"11:05","14:00",0,2.91666666666667,"Passenger",FALSE,28.8,3.97037037037037,-1.11111111111111
"52233",6,84,"14:10","16:50",0,2.66666666666667,"Passenger",FALSE,31.5,2.63703703703704,-1.18518518518519
"52234",6,84,"13:35","16:50",0,3.25,"Passenger",FALSE,25.8461538461538,1.13194444444444,-2.11805555555556
"52235",14,84,"17:50","20:55",0,3.08333333333333,"Passenger",FALSE,27.2432432432432,4.22222222222222,-1.8968253968254
"52236",6,84,"17:30","20:15",0,2.75,"Passenger",FALSE,30.5454545454545,2.85470085470085,-0.641025641025641
"52237",33,259,"04:15","13:00",0,8.75,"Passenger",FALSE,29.6,20.9285714285714,2.57142857142857
"52238",33,259,"03:10","12:40",0,9.5,"Passenger",FALSE,27.2631578947368,2.53333333333333,0
"52239",27,269,"05:05","14:45",0,9.66666666666667,"Passenger",FALSE,27.8275862068966,7.35294117647059,-0.274509803921569
"52240",30,269,"14:50","00:45",1,9.91666666666667,"Passenger",FALSE,27.1260504201681,14.1272727272727,2.54545454545455
"52241",17,191,"11:55","18:55",0,7,"Passenger",FALSE,27.2857142857143,26.7841726618705,0.309352517985612
"52242",18,191,"09:55","16:10",0,6.25,"Passenger",FALSE,30.56,27.4489795918367,1.31292517006803
"52243",36,259,"11:25","22:10",0,10.75,"Passenger",FALSE,24.093023255814,25.1333333333333,0.933333333333333
"52244",32,259,"11:40","21:45",0,10.0833333333333,"Passenger",FALSE,25.6859504132231,21.7142857142857,0.357142857142857
"52245",21,191,"17:55","00:35",1,6.66666666666667,"Passenger",FALSE,28.65,NA,NA
"52246",22,191,"17:55","00:35",1,6.66666666666667,"Passenger",FALSE,28.65,NA,NA
"52247",11,105,"20:15","00:05",1,3.83333333333333,"Passenger",FALSE,27.3913043478261,NA,NA
